ID	PC	ContaminatingSample	IntendedSample
Q1399	2	-0.0365247	-0.0329941
Q1399	3	-0.0181761	-0.0047986
Q1399	4	0.030745	0.0166809
Q1400	1	-0.0232728	-0.0164348
Q1400	2	-0.0382101	-0.0331106
Q1400	3	-0.000754582	-0.00206283
Q1400	4	0.0218387	0.0174301
Q1401	1	-0.0175569	-0.0163994
Q1401	2	-0.064113	-0.0329809
Q1401	3	0.00145517	-0.00278683
Q1401	4	0.0644285	0.0170491
Q1402	1	-0.0177801	-0.0183864
Q1402	2	-0.03787	-0.0323773
Q1402	3	-0.0083042	-0.00427746
Q1402	4	0.011057	0.0143524
Q1403	1	-0.020963	-0.016648
Q1403	2	-0.392101	-0.0328183
Q1403	3	-0.0148363	-0.00503008
Q1403	4	-0.0601952	0.0165848
Q1405	1	-0.00475523	-0.0155506
Q1405	2	-0.0419251	-0.0332637
Q1405	3	-0.00486582	-0.00414805
Q1405	4	0.0430497	0.0174509
Q1406	1	-0.0112229	-0.0164535
Q1406	2	-0.0484855	-0.032189
Q1406	3	0.0368481	-0.00130203
Q1406	4	0.103115	0.0172163
Q1407	1	-0.0337956	-0.0165819
Q1407	2	-0.0485098	-0.0324929
Q1407	3	0.0263661	-0.00224472
Q1407	4	0.0512043	0.017613
Q1408	1	-0.0134037	-0.0161066
Q1408	2	-0.0166677	-0.0321398
Q1408	3	-0.0323369	-0.00303591
Q1408	4	-0.0138287	0.0142765
Q1409	1	-0.014141	-0.0167475
Q1409	2	-0.0387376	-0.0324885
Q1409	3	-0.010564	-0.00634294
Q1409	4	-0.0018563	0.0152193
Q1410	1	-0.02148	-0.0162346
Q1410	2	-0.0443594	-0.0322448
Q1410	3	-0.0248083	-0.0026827
Q1410	4	0.0289257	0.0163795
Q1411	1	-0.0226221	-0.0174853
Q1411	2	-0.0294184	-0.032131
Q1411	3	-0.0356694	-0.00228049
Q1411	4	-0.0184117	0.0135174
Q1412	1	-0.0307324	-0.0164948
Q1412	2	-0.0244184	-0.0329126
Q1412	3	0.00976297	-0.00208421
Q1412	4	-0.0467023	0.0166245
Q1413	1	-0.0254456	-0.0156805
Q1413	2	-0.0427898	-0.0293194
Q1413	3	0.00625421	-0.00188304
Q1413	4	-0.0105611	0.00958827
Q1414	1	-0.0197461	-0.0165963
Q1414	2	-0.0169219	-0.0324233
Q1414	3	-0.0185604	-0.00347577
Q1414	4	0.0143603	0.0155536
Q1415	1	-0.462287	-0.0166678
Q1415	2	-2.45113	-0.0327237
Q1415	3	0.60984	-0.00366691
Q1415	4	2.44031	0.0163537
Q1416	1	-0.0147406	-0.0165797
Q1416	2	-0.0309256	-0.0328807
Q1416	3	0.0296789	-0.00527333
Q1416	4	0.0630908	0.0158974
Q1417	1	-0.0170754	-0.0165181
Q1417	2	-0.0325856	-0.0324272
Q1417	3	0.00171625	-0.00193881
Q1417	4	0.0245252	0.0179254
Q1418	1	-0.0152235	-0.0165956
Q1418	2	-0.029439	-0.0326049
Q1418	3	-0.00852515	-0.0044905
Q1418	4	0.0575884	0.0158997
Q1420	1	-0.0306939	-0.0163528
Q1420	2	-0.00786703	-0.032758
Q1420	3	-0.0105411	-0.00161923
Q1420	4	-0.00613543	0.0178135
Q1421	1	-0.0147615	-0.0163654
Q1421	2	-0.0303889	-0.0325613
Q1421	3	-0.045297	-0.00447182
Q1421	4	0.0300488	0.0148011
Q1422	1	-0.0156406	-0.0159555
Q1422	2	-0.032886	-0.0336754
Q1422	3	-0.00921418	-0.00238541
Q1422	4	0.0117187	0.0150509
Q1423	1	-0.0184168	-0.0165099
Q1423	2	-0.0360431	-0.032015
Q1423	3	0.0149724	-0.00458214
Q1423	4	0.0211989	0.0141652
Q1424	1	-0.0147327	-0.0164901
Q1424	2	-0.0364736	-0.0324028
Q1424	3	0.0459821	-0.00332764
Q1424	4	0.0175526	0.015362
Q1425	1	-0.0143833	-0.0164697
Q1425	2	-0.0495954	-0.0327626
Q1425	3	-0.00485452	-0.00173069
Q1425	4	0.0163667	0.0178205
Q1427	1	-0.0277587	-0.0162676
Q1427	2	-0.0313988	-0.0323651
Q1427	3	0.009751	-0.0012921
Q1427	4	0.0504869	0.0156031
Q1428	1	-0.0152584	-0.0161395
Q1428	2	-0.0440591	-0.0322861
Q1428	3	-0.0204737	-0.00259382
Q1428	4	0.0260803	0.0170324
Q1430	1	-0.0268342	-0.0161747
Q1430	2	-0.0635613	-0.0321272
Q1430	3	-0.0166559	0.000604303
Q1430	4	-0.0333985	0.0169995
Q1432	1	-0.00180478	-0.0160294
Q1432	2	-0.0345559	-0.0321315
Q1432	3	-0.0711741	-0.00440271
Q1432	4	0.116313	0.0124323
Q1433	1	-0.0167917	-0.0164482
Q1433	2	-0.0356535	-0.0326425
Q1433	3	0.000655111	-0.00232866
Q1433	4	0.0140255	0.0163273
Q1434	1	-0.0196281	-0.0163499
Q1434	2	-0.0469357	-0.03287
Q1434	3	-0.0758289	-0.000613834
Q1434	4	-0.0395132	0.0180974
Q1435	1	-0.0163694	-0.0165657
Q1435	2	-0.0429895	-0.0324328
Q1435	3	0.000339425	-0.00403551
Q1435	4	0.0397095	0.0160882
Q1436	1	-0.0150137	-0.016714
Q1436	2	-0.0426401	-0.0328222
Q1436	3	0.0153158	-0.00407276
Q1436	4	0.0294565	0.0167344
Q1437	1	-0.0226475	-0.0164333
Q1437	2	-0.0382926	-0.0326626
Q1437	3	-0.0181041	-0.00276952
Q1437	4	0.0170122	0.0151638
Q1438	1	-0.00761964	-0.0164977
Q1438	2	-0.0602023	-0.0315297
Q1438	3	-0.00404603	-0.00312789
Q1438	4	0.121607	0.013757
Q1439	1	-0.0231434	-0.016677
Q1439	2	-0.041565	-0.0330394
Q1439	3	-0.0154202	-0.00496948
Q1439	4	-0.0164045	0.015979
Q1440	1	-0.0213778	-0.0165012
Q1440	2	-0.0416991	-0.0320096
Q1440	3	-0.0125966	-0.00348474
Q1440	4	0.0177106	0.0171059
Q1441	1	-0.0144685	-0.0166485
Q1441	2	-0.0260614	-0.0329358
Q1441	3	0.0251658	-0.00398042
Q1441	4	-0.00497711	0.0167106
Q1442	1	-0.222836	-0.0162593
Q1442	2	0.00543705	-0.032158
Q1442	3	0.213701	-0.00135255
Q1442	4	0.0422619	0.0147964
Q1443	1	-0.0214941	-0.0164837
Q1443	2	-0.0470161	-0.0324538
Q1443	3	0.00228783	-0.00271694
Q1443	4	0.0176819	0.0155868
Q1444	1	-0.0278459	-0.0164338
Q1444	2	-0.0286725	-0.0327777
Q1444	3	0.00791537	-0.00348095
Q1444	4	0.0216211	0.0170762
Q1445	1	-0.0144965	-0.016586
Q1445	2	-0.0318015	-0.0320037
Q1445	3	-0.00620087	-0.00341394
Q1445	4	0.0343823	0.0153293
Q1447	1	-0.0219967	-0.0165238
Q1447	2	-0.0359289	-0.0327112
Q1447	3	-0.0206677	-0.00500252
Q1447	4	0.0395735	0.0139661
Q1448	1	-0.0364725	-0.0166663
Q1448	2	-0.037711	-0.0329083
Q1448	3	-0.0159123	-0.00358568
Q1448	4	-0.0236534	0.0179579
Q1449	1	0.00337148	-0.016189
Q1449	2	-0.0399744	-0.032205
Q1449	3	-0.145263	-0.00239029
Q1449	4	-0.152252	0.0149328
Q1450	1	-0.0143768	-0.0164203
Q1450	2	-0.0428322	-0.0325861
Q1450	3	0.0136044	-0.00471356
Q1450	4	0.0128495	0.0144882
Q1451	1	-0.0205437	-0.0163323
Q1451	2	-0.039819	-0.0317061
Q1451	3	-0.0127812	-0.00330234
Q1451	4	0.0052094	0.0123315
Q1452	1	-0.169957	-0.0163335
Q1452	2	-0.211784	-0.0322873
Q1452	3	-0.282436	-0.00326325
Q1452	4	0.242222	0.0152034
Q1453	1	-0.033015	-0.0165318
Q1453	2	0.0194717	-0.0326103
Q1453	3	0.0236172	-0.00346338
Q1453	4	0.144781	0.0162148
Q1454	1	-0.556705	-0.016063
Q1454	2	1.47663	-0.03239
Q1454	3	4.36392	-0.00100085
Q1454	4	-2.33755	0.015001
Q1455	1	-0.897028	-0.0166419
Q1455	2	1.29752	-0.0325973
Q1455	3	-2.79867	-0.00428309
Q1455	4	4.41511	0.0152113
Q1456	1	-0.0567932	-0.0167226
Q1456	2	0.366576	-0.0328112
Q1456	3	-0.0119188	-0.00690161
Q1456	4	0.0149943	0.0140857
Q1457	1	0.0900097	-0.016674
Q1457	2	-0.655495	-0.0323353
Q1457	3	-0.398083	-0.00493992
Q1457	4	0.686211	0.0149532
Q1458	1	-0.0135142	-0.0163565
Q1458	2	-0.0385567	-0.0325346
Q1458	3	-0.0168723	-0.00198892
Q1458	4	0.0225678	0.0161347
Q1460	1	-0.0122293	-0.0165912
Q1460	2	-0.0376283	-0.0317802
Q1460	3	-0.012364	-0.00311999
Q1460	4	-0.00700147	0.0165889
Q1461	1	-0.0147157	-0.0164526
Q1461	2	-0.0348543	-0.032399
Q1461	3	0.0125709	-0.00383445
Q1461	4	0.00492678	0.0153391
Q1462	1	-0.013697	-0.016607
Q1462	2	-0.0403205	-0.0328229
Q1462	3	0.000857351	-0.00469901
Q1462	4	0.0320705	0.014854
Q1464	1	-0.0180693	-0.0164265
Q1464	2	-0.0373486	-0.0326262
Q1464	3	0.0152833	-0.00514843
Q1464	4	0.00095719	0.0142401
Q1465	1	-0.0115437	-0.0164159
Q1465	2	-0.000360439	-0.0329024
Q1465	3	-0.0482079	-0.00287884
Q1465	4	-0.0554263	0.0163915
Q1466	1	-0.0176334	-0.0162684
Q1466	2	-0.0265741	-0.0317606
Q1466	3	0.0153044	-0.00303775
Q1466	4	0.0214736	0.0147278
Q1467	1	0.399926	-0.0166493
Q1467	2	0.26264	-0.0328518
Q1467	3	-0.322283	-0.00429613
Q1467	4	0.185728	0.0178278
Q1468	1	-0.0118178	-0.0162184
Q1468	2	-0.0332969	-0.0324572
Q1468	3	-0.00677343	-0.00438312
Q1468	4	-0.00122279	0.0130853
Q1469	1	-1.70927	-0.0165799
Q1469	2	-1.38879	-0.0322196
Q1469	3	1.35729	-0.0049696
Q1469	4	3.07056	0.0138307
Q1470	1	-0.0262407	-0.0165193
Q1470	2	0.0529718	-0.0327644
Q1470	3	0.00209333	-0.00339252
Q1470	4	-0.181147	0.0154514
Q1471	1	-0.0220024	-0.0165716
Q1471	2	-0.0323003	-0.0325861
Q1471	3	0.0536425	-0.00182828
Q1471	4	0.0591657	0.0162524
Q1472	1	0.0310241	-0.0159034
Q1472	2	-0.188254	-0.0319778
Q1472	3	-0.0510139	-0.00168648
Q1472	4	0.0454152	0.0146755
Q1473	1	-2.09528	-0.0165548
Q1473	2	-1.14453	-0.0321064
Q1473	3	2.56821	-0.00191532
Q1473	4	0.650726	0.0172906
Q1474	1	-0.0841319	-0.0165309
Q1474	2	0.244783	-0.0323904
Q1474	3	0.507856	-0.00448998
Q1474	4	0.0898396	0.0155429
Q1475	1	-0.02726	-0.0161791
Q1475	2	-0.0240385	-0.0323991
Q1475	3	0.0418951	-0.00443368
Q1475	4	-0.00774935	0.015729
Q1476	1	-0.0429015	-0.0164706
Q1476	2	-0.019191	-0.03233
Q1476	3	-0.0461397	-0.00278102
Q1476	4	-0.182914	0.0155241
Q1477	1	0.0358521	-0.0165665
Q1477	2	-0.0445068	-0.0324122
Q1477	3	0.0296027	-0.00489663
Q1477	4	0.131143	0.0168847
Q1478	1	-0.0144321	-0.0164144
Q1478	2	-0.0311099	-0.0326173
Q1478	3	-0.0679475	-0.000143748
Q1478	4	0.00677477	0.0181483
Q1479	1	-0.0205706	-0.0163733
Q1479	2	-0.037658	-0.0326936
Q1479	3	0.0175947	-0.00244407
Q1479	4	0.0380432	0.0160272
Q1480	1	0.0177379	-0.0164638
Q1480	2	0.0662879	-0.0322709
Q1480	3	-0.00277179	-0.0036696
Q1480	4	-0.245989	0.0142063
Q1481	1	0.0212678	-0.0164432
Q1481	2	-0.00713294	-0.0322142
Q1481	3	-0.035791	-0.00126376
Q1481	4	-0.00582154	0.0173138
Q1482	1	-0.0290401	-0.0164162
Q1482	2	-0.0363864	-0.0327226
Q1482	3	0.0217764	-0.00185172
Q1482	4	0.00775126	0.0163158
Q1483	1	-0.026278	-0.0163316
Q1483	2	-0.0291641	-0.0322451
Q1483	3	0.0125642	-0.00546341
Q1483	4	0.0347637	0.0149314
Q1484	1	-0.10834	-0.0173455
Q1484	2	0.0334257	-0.0321776
Q1484	3	-0.0637069	-0.000681873
Q1484	4	-0.178474	0.0159606
Q1485	1	-0.0229207	-0.0163407
Q1485	2	-0.026111	-0.0327775
Q1485	3	0.00502347	-0.00263343
Q1485	4	0.000727723	0.0181992
Q1486	1	-0.00890642	-0.0166851
Q1486	2	-0.0350296	-0.0328093
Q1486	3	0.0036827	-0.0045258
Q1486	4	0.100963	0.0171783
Q1487	1	0.15807	-0.0165402
Q1487	2	0.547759	-0.032952
Q1487	3	0.844132	-0.00375022
Q1487	4	0.454227	0.016795
Q1488	1	-0.0817786	-0.0163714
Q1488	2	-0.247388	-0.032722
Q1488	3	-0.218177	-0.00233686
Q1488	4	0.269566	0.0169823
Q1489	1	-0.0224312	-0.0167049
Q1489	2	-0.042053	-0.0323369
Q1489	3	0.0202764	-0.00498308
Q1489	4	0.0334603	0.0170482
Q1490	1	-0.0640473	-0.0165629
Q1490	2	0.00248617	-0.0318707
Q1490	3	-0.0755002	-0.00420168
Q1490	4	-0.0795241	0.0133831
Q1491	1	0.0117827	-0.0162558
Q1491	2	-0.00565238	-0.0325456
Q1491	3	-0.0639646	-0.000951161
Q1491	4	-0.00338286	0.0161422
Q1492	1	-0.0164302	-0.0166064
Q1492	2	-0.0318805	-0.0327521
Q1492	3	0.0179245	-0.00400824
Q1492	4	0.0160058	0.0154212
Q1493	1	0.0588933	-0.0166671
Q1493	2	-0.200224	-0.0328107
Q1493	3	-0.0286192	-0.00188232
Q1493	4	0.165717	0.0198628
Q1494	1	0.00337549	-0.0165934
Q1494	2	-0.0381363	-0.0329314
Q1494	3	-0.0951539	-0.00559155
Q1494	4	-0.000864743	0.0173828
Q1495	1	-0.0164262	-0.0167066
Q1495	2	-0.0467723	-0.0327398
Q1495	3	0.00663496	-0.00436454
Q1495	4	0.0327628	0.0171987
Q1496	1	-0.0185229	-0.0161498
Q1496	2	-0.0311616	-0.0329383
Q1496	3	-0.0100333	1.72067e-05
Q1496	4	0.0248033	0.0177539
Q1497	1	-0.26158	-0.0166237
Q1497	2	0.292684	-0.0324125
Q1497	3	0.576372	-0.00169279
Q1497	4	-1.30936	0.0186327
Q1498	1	-0.0321281	-0.0163325
Q1498	2	-0.0347856	-0.0325126
Q1498	3	-0.0119218	-0.00248895
Q1498	4	-0.0343966	0.0144387
Q1499	1	-0.0371829	-0.0163135
Q1499	2	-0.0676093	-0.031066
Q1499	3	-0.00537998	-0.00192383
Q1499	4	-0.00856502	0.0161577
Q1500	1	-0.0515598	-0.0163985
Q1500	2	-0.0217014	-0.032836
Q1500	3	0.00363499	-0.00151383
Q1500	4	-0.147715	0.0167332
Q1501	1	-0.0226626	-0.016448
Q1501	2	-0.0170071	-0.0325113
Q1501	3	0.0877111	-0.00266222
Q1501	4	0.0263322	0.0160347
Q1502	1	-0.300205	-0.0165314
Q1502	2	-0.640394	-0.0321644
Q1502	3	1.29191	-0.00427774
Q1502	4	-0.64655	0.015347
Q1503	1	-0.00147082	-0.0170138
Q1503	2	-0.0197089	-0.0318221
Q1503	3	0.120207	-0.0049326
Q1503	4	-0.0461838	0.0175356
Q1504	1	-0.54369	-0.0163414
Q1504	2	0.199932	-0.0331701
Q1504	3	0.449574	-0.00251995
Q1504	4	0.341388	0.0186427
Q1505	1	-0.092529	-0.0164823
Q1505	2	-0.218604	-0.0330987
Q1505	3	-0.872439	-0.00498973
Q1505	4	0.565713	0.0163048
Q1506	1	-0.000847461	-0.0161503
Q1506	2	-0.02001	-0.0329001
Q1506	3	0.00894232	-0.00238141
Q1506	4	0.0304715	0.0160493
Q1507	1	-0.014146	-0.0164069
Q1507	2	-0.0489552	-0.0328542
Q1507	3	0.00362055	-0.00523137
Q1507	4	0.0107651	0.0165597
Q1508	1	-0.0366826	-0.0166432
Q1508	2	-0.0193614	-0.0328776
Q1508	3	-0.236866	-0.00312065
Q1508	4	0.343637	0.0167909
Q1509	1	0.0475148	-0.0164107
Q1509	2	-0.0171519	-0.0322503
Q1509	3	-0.0569329	-0.00148891
Q1509	4	-0.221226	0.0152907
Q1510	1	-0.0237739	-0.0165525
Q1510	2	-0.04824	-0.0327144
Q1510	3	-0.00434734	-0.0035744
Q1510	4	0.00203457	0.0167756
Q1511	1	2.176	-0.0164984
Q1511	2	0.341216	-0.0326935
Q1511	3	-0.500932	-0.00236886
Q1511	4	0.094545	0.0175684
Q1512	1	0.0549187	-0.0165939
Q1512	2	-0.0838417	-0.0329842
Q1512	3	1.28731	-0.00349164
Q1512	4	0.293483	0.0176964
Q1513	1	-0.0272724	-0.016457
Q1513	2	-0.0490311	-0.0330361
Q1513	3	-0.113309	-0.0034668
Q1513	4	-0.0668999	0.016713
Q1514	1	-0.0105949	-0.0166034
Q1514	2	-0.0609159	-0.0327426
Q1514	3	-0.0533398	-0.00398644
Q1514	4	0.067352	0.0164995
Q1515	1	-0.0350901	-0.0166266
Q1515	2	-0.0846612	-0.0329163
Q1515	3	0.711114	-0.0033239
Q1515	4	-0.149563	0.0168635
Q1516	1	-0.0167839	-0.0162214
Q1516	2	-0.0387301	-0.0321582
Q1516	3	-0.00708357	-0.00166225
Q1516	4	-0.00533192	0.0157009
Q1517	1	-0.0294209	-0.0161635
Q1517	2	-0.0268726	-0.0323011
Q1517	3	0.0174706	-0.000656332
Q1517	4	0.0109646	0.0150707
Q1519	1	-0.0200599	-0.0166302
Q1519	2	-0.0369411	-0.0324511
Q1519	3	0.00971638	-0.00204805
Q1519	4	0.000164316	0.0186584
Q1520	1	-0.00923564	-0.0162396
Q1520	2	-0.0717207	-0.0321698
Q1520	3	-0.0380796	-0.0032475
Q1520	4	0.0521757	0.0142208
Q1521	1	-0.040145	-0.0163564
Q1521	2	-0.00946365	-0.0321304
Q1521	3	0.0493442	0.000139527
Q1521	4	0.103518	0.016703
Q1522	1	-0.0120731	-0.0160261
Q1522	2	-0.0326339	-0.032315
Q1522	3	-0.00236026	-0.00296851
Q1522	4	0.0347556	0.0133902
Q1523	1	-0.0312475	-0.0166444
Q1523	2	-0.0431415	-0.0322816
Q1523	3	-0.026829	-0.00575887
Q1523	4	0.034415	0.0150975
Q1524	1	-0.0128724	-0.0164971
Q1524	2	-0.0372012	-0.0328435
Q1524	3	-0.0159246	-0.00188479
Q1524	4	0.0231726	0.0194272
Q1525	1	-0.0128574	-0.0166205
Q1525	2	-0.0611752	-0.0323467
Q1525	3	-0.0308731	-0.00378465
Q1525	4	0.0360151	0.0151507
Q1526	1	-0.0282465	-0.0162038
Q1526	2	-0.0559707	-0.0323719
Q1526	3	-0.113716	-0.00206054
Q1526	4	0.0125093	0.0150659
Q1527	1	-0.0351827	-0.016597
Q1527	2	-0.0149503	-0.0329239
Q1527	3	0.0165028	-0.000162124
Q1527	4	0.0894748	0.019954
Q1528	1	-0.028677	-0.0165841
Q1528	2	-0.0516601	-0.0323849
Q1528	3	-0.039903	-0.00146271
Q1528	4	0.018565	0.0185581
Q1529	1	-0.0191891	-0.0163612
Q1529	2	-0.0660554	-0.0325996
Q1529	3	-0.0500358	-0.00368258
Q1529	4	0.0617425	0.0155725
Q1530	1	0.0171259	-0.0164506
Q1530	2	-0.106311	-0.0327071
Q1530	3	-0.0535444	-0.00450507
Q1530	4	-0.103523	0.0153684
Q1531	1	-0.0196532	-0.0164919
Q1531	2	-0.0181894	-0.0322416
Q1531	3	0.00776144	-0.00409622
Q1531	4	-0.0314955	0.0147418
Q1532	1	-0.0613408	-0.0164285
Q1532	2	-0.0960262	-0.0326714
Q1532	3	0.313623	-0.00173808
Q1532	4	0.267443	0.016926
Q1533	1	0.0637865	-0.0161744
Q1533	2	-0.0369064	-0.0319466
Q1533	3	-0.264363	-0.00420552
Q1533	4	-0.136631	0.0134857
Q1534	1	0.00691132	-0.0164121
Q1534	2	-0.0940849	-0.0329172
Q1534	3	0.0800306	-0.00150484
Q1534	4	-0.028396	0.0162452
Q1535	1	-0.109264	-0.0164773
Q1535	2	-0.179429	-0.0322134
Q1535	3	0.0150128	-0.00179951
Q1535	4	-0.169693	0.0151533
Q1536	1	-0.0138943	-0.0164351
Q1536	2	-0.0203547	-0.032673
Q1536	3	0.00167577	-0.0033983
Q1536	4	0.0244183	0.0154384
Q1537	1	-0.00582744	-0.0163682
Q1537	2	-0.046436	-0.0325294
Q1537	3	0.107095	-0.00332109
Q1537	4	-0.0912511	0.0144856
Q1538	1	-0.0513769	-0.016422
Q1538	2	0.0806619	-0.0320675
Q1538	3	1.07778	-0.00270574
Q1538	4	0.368377	0.0155385
Q1539	1	-0.00152263	-0.0163049
Q1539	2	0.015745	-0.0322292
Q1539	3	-0.104812	-0.00101363
Q1539	4	-0.02055	0.0172824
Q1540	1	-0.131735	-0.016454
Q1540	2	-0.800537	-0.0327974
Q1540	3	-0.252952	-0.00427908
Q1540	4	0.136768	0.0157613
Q1541	1	1.0166	-0.016616
Q1541	2	0.374647	-0.0325642
Q1541	3	-6.20622	-0.00494201
Q1541	4	-0.549071	0.0141867
Q1542	1	0.00496418	-0.0166796
Q1542	2	-0.026489	-0.0326219
Q1542	3	-0.0432454	-0.00302884
Q1542	4	0.136681	0.0184353
Q1543	1	-0.189144	-0.0161391
Q1543	2	-0.696081	-0.0325012
Q1543	3	0.517697	-0.00395978
Q1543	4	0.247806	0.0167205
Q1544	1	0.00595959	-0.0161309
Q1544	2	-0.0157227	-0.0314782
Q1544	3	-0.111198	-0.00266578
Q1544	4	0.145071	0.0130932
Q1545	1	-0.0232771	-0.0165451
Q1545	2	-0.0409771	-0.0326346
Q1545	3	-0.0152583	-0.00156622
Q1545	4	0.0376867	0.0188149
Q1546	1	0.0111048	-0.0166213
Q1546	2	-0.0296569	-0.0318525
Q1546	3	-0.0956984	-0.00514124
Q1546	4	0.0417919	0.0152913
Q1547	1	-0.0210497	-0.0164739
Q1547	2	-0.0210611	-0.0320864
Q1547	3	-0.00723964	-0.00332899
Q1547	4	-0.0420751	0.0152681
Q1548	1	-0.014091	-0.0168329
Q1548	2	-0.0244654	-0.0323896
Q1548	3	-0.00410665	-0.00306076
Q1548	4	0.0318935	0.0188002
Q1549	1	-0.016748	-0.016517
Q1549	2	-0.0263998	-0.0321219
Q1549	3	-0.0063192	-0.00256425
Q1549	4	-0.0129337	0.0159865
Q1550	1	-0.0198256	-0.0165018
Q1550	2	-0.0400021	-0.0332953
Q1550	3	0.00403851	-0.00373017
Q1550	4	0.0818608	0.0172195
Q1551	1	-0.0227766	-0.0165159
Q1551	2	-0.0220884	-0.0322517
Q1551	3	0.00863584	-0.00262707
Q1551	4	0.0116952	0.0180381
Q1553	1	-0.0109637	-0.016566
Q1553	2	-0.032867	-0.0326106
Q1553	3	0.0156945	-0.00337021
Q1553	4	-0.00560598	0.0157015
Q1554	1	-0.00730441	-0.0164544
Q1554	2	-0.074181	-0.0326119
Q1554	3	0.093605	-0.00396753
Q1554	4	-0.0551046	0.0158585
Q1555	1	-0.0216752	-0.0164978
Q1555	2	-0.0258572	-0.0320737
Q1555	3	-0.0394983	-0.0059602
Q1555	4	-0.0129978	0.0121888
Q1556	1	-0.0490677	-0.0165131
Q1556	2	-0.0577105	-0.0326962
Q1556	3	-0.0595989	-0.00300975
Q1556	4	-0.00573169	0.016708
Q1557	1	-0.00990778	-0.0165186
Q1557	2	-0.0330225	-0.0322222
Q1557	3	0.0215348	-0.00398271
Q1557	4	0.0206114	0.0148778
Q1558	1	-0.666325	-0.0163236
Q1558	2	-0.384002	-0.0324644
Q1558	3	0.449932	-0.00223096
Q1558	4	-0.347484	0.0155915
Q1559	1	-0.0430442	-0.0166654
Q1559	2	-0.0472984	-0.0328456
Q1559	3	0.0388419	-0.00334845
Q1559	4	-0.046862	0.0177562
Q1560	1	-0.0331261	-0.0165262
Q1560	2	-0.0219659	-0.0320854
Q1560	3	-0.0368221	-0.00372735
Q1560	4	0.0416152	0.0143756
Q1561	1	-0.00548403	-0.0162145
Q1561	2	-0.0575794	-0.0325892
Q1561	3	-0.1007	-0.00405557
Q1561	4	-0.0608099	0.0142821
Q1562	1	-0.0263874	-0.0165339
Q1562	2	-0.0307863	-0.0327891
Q1562	3	-0.0448356	-0.00335202
Q1562	4	0.0363105	0.016389
Q1563	1	-0.0228465	-0.016531
Q1563	2	-0.0316688	-0.0330798
Q1563	3	-0.0370349	-0.00323911
Q1563	4	0.00569913	0.0166365
Q1565	1	-0.0265455	-0.0168997
Q1565	2	-0.0407591	-0.0336585
Q1565	3	-0.0181542	-0.00508231
Q1565	4	0.000576723	0.0189701
Q1566	1	-0.0425219	-0.0165835
Q1566	2	-0.060247	-0.0322225
Q1566	3	0.0446397	-0.00566241
Q1566	4	-0.0511184	0.0123379
Q1567	1	-0.0466731	-0.0161996
Q1567	2	-0.085059	-0.0317566
Q1567	3	-0.364793	-0.00275965
Q1567	4	0.363925	0.0186114
Q1568	1	-0.102359	-0.0162309
Q1568	2	-0.103116	-0.0321425
Q1568	3	0.0266979	-0.00168737
Q1568	4	0.19226	0.015226
Q1569	1	-0.00324443	-0.0161511
Q1569	2	-0.0102815	-0.0321537
Q1569	3	0.0869254	-0.0035175
Q1569	4	-0.0751835	0.0133468
Q1570	1	-0.0176319	-0.0163024
Q1570	2	-0.0325119	-0.0323129
Q1570	3	-0.0156387	-0.00290747
Q1570	4	0.0294815	0.0153905
Q1571	1	-0.0382584	-0.0166232
Q1571	2	-0.02745	-0.0325222
Q1571	3	-0.0215423	-0.00463644
Q1571	4	0.033357	0.0162175
Q1572	1	-0.0326395	-0.016526
Q1572	2	-0.0625849	-0.032812
Q1572	3	0.0208525	-0.00394062
Q1572	4	-0.029765	0.0152068
Q1573	1	-0.0192563	-0.0166474
Q1573	2	-0.063355	-0.0326145
Q1573	3	-0.0108635	-0.00352108
Q1573	4	-0.000690716	0.01702
Q1574	1	-0.0903793	-0.0166557
Q1574	2	-0.0585404	-0.032473
Q1574	3	0.0774442	-0.00509934
Q1574	4	0.045459	0.0157739
Q1575	1	-0.0241343	-0.0158025
Q1575	2	-0.0434864	-0.0327679
Q1575	3	-0.0502736	-0.00354754
Q1575	4	0.0303462	0.0161362
Q1576	1	0.00318888	-0.0164719
Q1576	2	-0.0355004	-0.0323391
Q1576	3	0.0279098	-0.00122434
Q1576	4	-0.0555449	0.017197
Q1577	1	-0.0172568	-0.0162106
Q1577	2	-0.0393956	-0.0327052
Q1577	3	-0.00356633	-0.0043571
Q1577	4	0.0405771	0.0153288
Q1578	1	-0.127425	-0.0164699
Q1578	2	-0.980733	-0.0321501
Q1578	3	1.47786	-0.00232926
Q1578	4	2.17524	0.0159644
Q1579	1	-0.00283611	-0.0161578
Q1579	2	-0.0545681	-0.0317255
Q1579	3	0.0178459	-0.00404022
Q1579	4	-0.00309797	0.0142969
Q1580	1	-0.231119	-0.0163078
Q1580	2	-0.417987	-0.032482
Q1580	3	-0.0389828	-0.00291174
Q1580	4	0.621487	0.0165937
Q1581	1	-0.0389492	-0.0164787
Q1581	2	-0.0205938	-0.0316832
Q1581	3	0.00208531	-0.00555794
Q1581	4	-0.0591535	0.0141286
Q1582	1	-0.0215104	-0.016527
Q1582	2	-0.0227562	-0.032755
Q1582	3	-0.040635	-0.00341473
Q1582	4	-0.0035568	0.0155969
Q1583	1	-0.0705545	-0.0161418
Q1583	2	-0.142671	-0.0325661
Q1583	3	-0.0867903	-0.0043055
Q1583	4	0.0223452	0.0134285
Q1584	1	-0.0645306	-0.0165729
