ID	freemix	status	freelk1	freelk0	chipmix
P79B	0.000706	PASS	-76870.5	-77943.7	NA
P79	0.000489	PASS	-80720.4	-83731.9	NA
P7B	0.000139	PASS	-74804.5	-144223	NA
P7P	0.000323	PASS	-73995.7	-77607.2	NA
P7	0.000207	PASS	-83868.4	-103322	NA
P80B	0.000522	PASS	-81422.8	-84656.8	NA
P80	0.001295	PASS	-84287.2	-85107.1	NA
P81B	0.000232	PASS	-91196.1	-110149	NA
P81	0.000253	PASS	-75493.9	-103145	NA
P82B	0.000153	PASS	-80200	-132489	NA
P82	0.000263	PASS	-84017.9	-170788	NA
P83B	0.000247	PASS	-82139.1	-113676	NA
P83	0.000385	PASS	-74738.3	-84871.7	NA
P84B	0.000659	PASS	-82102.1	-82470.7	NA
P84	0.000299	PASS	-86169.2	-109355	NA
P85B	0.000197	PASS	-81302.5	-138616	NA
P85	0.000343	PASS	-83986.5	-106654	NA
P86B	0.000493	PASS	-76732.6	-93374.2	NA
P86	0.000303	PASS	-81652.2	-96667.1	NA
P87B	0.000372	PASS	-84852	-87519.4	NA
P87	0.000184	PASS	-80640.7	-95329.1	NA
P88B	0.000276	PASS	-82147	-143855	NA
P88	0.000399	PASS	-83033.1	-123985	NA
P89B	0.000288	PASS	-76861	-163883	NA
P89	0.000411	PASS	-88530.1	-100250	NA
P8B	0.000356	PASS	-71010.7	-102581	NA
P8P	0.000466	PASS	-73746.5	-74807.8	NA
P8	0.000176	PASS	-83337.8	-129660	NA
P90B	0.000284	PASS	-74830.4	-133916	NA
P90	0.000163	PASS	-79145.9	-133018	NA
P91B	0.000488	PASS	-79012.3	-80640.4	NA
P91	0.000358	PASS	-86843.3	-94183.8	NA
P92B	0.000707	PASS	-84946.1	-94084.8	NA
P92	0.000312	PASS	-84404.4	-91169.1	NA
P93B	0.000168	PASS	-78914.5	-170502	NA
P93	0.000516	PASS	-87460.4	-87586.9	NA
P94B	0.000273	PASS	-78575.3	-96153.5	NA
P94	0.000129	PASS	-79540.9	-151288	NA
P95B	0.000216	PASS	-89137.3	-153048	NA
P95	0.000333	PASS	-77879.8	-109775	NA
P96B	0.000395	PASS	-83801.8	-89506	NA
P96	0.000195	PASS	-84535.2	-140215	NA
P97B	0.000572	PASS	-75628.6	-79532.4	NA
P97	0.000520	PASS	-84213.2	-85210.5	NA
P98B	0.020243	FAIL	-86036.9	-90131.3	NA
P98	0.000087	PASS	-84280.3	-140255	NA
P99B	0.000581	PASS	-78829.1	-80665.2	NA
P99	0.000184	PASS	-78161.1	-170904	NA
P9B	0.000477	PASS	-82554.2	-87490.6	NA
P9P	0.000508	PASS	-74202.4	-75166.2	NA
P9	0.000225	PASS	-82582.8	-135110	NA
peichenchenmu	0.000081	PASS	-84617.7	-102397	NA
peichenchen	0.002017	PASS	-84338	-84625.9	NA
pengshiyamu	0.000337	PASS	-90891.5	-113970	NA
Q0001	0.000170	PASS	-83259.6	-102039	NA
Q0002	0.000240	PASS	-92085.1	-100897	NA
Q0004	0.000100	PASS	-88628.6	-148088	NA
Q0007	0.000026	PASS	-95133.6	-164914	NA
Q0009	0.000262	PASS	-89442.1	-119165	NA
Q0010	0.000036	PASS	-86341.1	-134844	NA
Q0012	0.000704	PASS	-93860.5	-95979	NA
Q0013	0.000183	PASS	-99468.8	-158169	NA
Q0015	0.000427	PASS	-98786	-105524	NA
Q0016	0.000563	PASS	-90432.1	-95211.5	NA
Q0017	0.000036	PASS	-90509	-154212	NA
Q0019	0.000072	PASS	-79519.6	-88945.2	NA
Q0021	0.000045	PASS	-89306.3	-180546	NA
Q0022	0.000205	PASS	-85977.6	-97226.1	NA
Q0023	0.000373	PASS	-83886.2	-86328.1	NA
Q0025	0.000257	PASS	-92748.4	-99384.6	NA
Q0031	0.000435	PASS	-96116.5	-97888.2	NA
Q0032	0.000440	PASS	-99639.2	-115069	NA
Q0033	0.000484	PASS	-90206.7	-92969.1	NA
Q0036	0.000188	PASS	-90804	-93618	NA
Q0037	0.000305	PASS	-89949.2	-90249.7	NA
Q0038	0.000872	PASS	-92034	-92761.6	NA
Q0039	0.000181	PASS	-97519.8	-103470	NA
Q0040	0.000486	PASS	-90704.5	-99663.6	NA
Q0041	0.000259	PASS	-92733.1	-95219.6	NA
Q0042	0.000265	PASS	-92651.6	-96271.8	NA
Q0043	0.000043	PASS	-96546.5	-169108	NA
Q0044	0.000271	PASS	-106544	-108363	NA
Q0046	0.000402	PASS	-92000.5	-92122.8	NA
Q0047	0.000682	PASS	-93651.6	-95258.5	NA
Q0048	0.000726	PASS	-79878.7	-82894.4	NA
Q0049	0.000171	PASS	-97702.4	-163197	NA
Q0050	0.000476	PASS	-93421.5	-99263.4	NA
Q0051	0.000427	PASS	-99186.7	-102346	NA
Q0052	0.000789	PASS	-90610	-90852.5	NA
Q0053	0.000467	PASS	-88543.1	-97414.3	NA
Q0054	0.000681	PASS	-93858.3	-94162.2	NA
Q0056	0.000276	PASS	-92759	-100038	NA
Q0059	0.000930	PASS	-87719.1	-87996.5	NA
Q0060	0.000403	PASS	-92630.7	-97911.6	NA
Q0061	0.000624	PASS	-89652.2	-95021.2	NA
Q0062	0.000433	PASS	-98306.9	-99168.9	NA
Q0064	0.000439	PASS	-89948.6	-93198.7	NA
Q0066	0.000735	PASS	-87280.6	-87787	NA
Q0071	0.000915	PASS	-92846.5	-93625.3	NA
Q0072	0.000065	PASS	-88282.9	-120107	NA
Q0073	0.000061	PASS	-89730.5	-160573	NA
Q0075	0.000077	PASS	-88975.5	-90850.6	NA
Q0076	0.000460	PASS	-80161.2	-81524.9	NA
Q0077	0.000383	PASS	-89198.5	-121352	NA
Q0078	0.000083	PASS	-89381.9	-135771	NA
Q0081	0.000607	PASS	-98444.1	-98829.4	NA
Q0083	0.000130	PASS	-92641.5	-101113	NA
Q0084	0.000274	PASS	-92497.2	-108146	NA
Q0088	0.004346	PASS	-82834.2	-83543.9	NA
Q0095	0.000139	PASS	-90267.6	-177882	NA
Q0098	0.000124	PASS	-91289.6	-123769	NA
Q0100	0.000241	PASS	-89036.6	-93982.7	NA
Q0101	0.000224	PASS	-90663.7	-120822	NA
Q0103	0.000386	PASS	-85700.4	-132283	NA
Q0107	0.000269	PASS	-86111.2	-94914	NA
Q0109	0.000395	PASS	-90313.9	-102205	NA
Q0110	0.000316	PASS	-86692	-92882.6	NA
Q0111	0.002514	PASS	-89380	-90030.6	NA
Q0116	0.000605	PASS	-74629.9	-74825.8	NA
Q0117	0.000223	PASS	-89239.5	-103609	NA
Q0119	0.000438	PASS	-98341	-103474	NA
Q0120	0.000433	PASS	-88009	-88183.1	NA
Q0121	0.000320	PASS	-86094.9	-87603	NA
Q0122	0.000496	PASS	-91834	-97015.8	NA
Q0124	0.000471	PASS	-90200.2	-90875.3	NA
Q0126	0.000052	PASS	-88247.5	-129802	NA
Q0127	0.000360	PASS	-94858.5	-98960.9	NA
Q0128	0.000431	PASS	-88444.4	-90696.5	NA
Q0130	0.000485	PASS	-96346.4	-96958.5	NA
Q0131	0.000315	PASS	-98375.5	-98942.1	NA
Q0132	0.000405	PASS	-98140.1	-99899.8	NA
Q0133	0.000423	PASS	-97317.3	-103823	NA
Q0137	0.000155	PASS	-86473.8	-87771.8	NA
Q0140	0.000426	PASS	-88384.8	-92096	NA
Q0142	0.000335	PASS	-80174.5	-81672.3	NA
Q0145	0.000165	PASS	-80455.4	-135983	NA
Q0148	0.000000	PASS	-90070	-90070	NA
Q0149	0.001120	PASS	-104211	-104702	NA
Q0151	0.001779	PASS	-86561.5	-87411.3	NA
Q0152	0.000347	PASS	-99484.6	-103657	NA
Q0153	0.000077	PASS	-89353.3	-148451	NA
Q0154	0.000298	PASS	-80057.9	-84521.6	NA
Q0155	0.000457	PASS	-103408	-103869	NA
Q0157	0.000341	PASS	-84147.8	-91863.3	NA
Q0158	0.000374	PASS	-88057	-94140.3	NA
Q0159	0.000250	PASS	-103256	-117232	NA
Q0160	0.000682	PASS	-88506	-90710.4	NA
Q0161	0.000464	PASS	-92885.1	-94476.9	NA
Q0162	0.000294	PASS	-96348.9	-110255	NA
Q0163	0.000600	PASS	-82116.4	-84022.6	NA
Q0164	0.000425	PASS	-113386	-118234	NA
Q0165	0.000436	PASS	-98330.6	-100558	NA
Q0166	0.000682	PASS	-104415	-105243	NA
Q0167	0.000460	PASS	-89846.6	-91707.9	NA
Q0168	0.000309	PASS	-88778.1	-90879.8	NA
Q0169	0.000209	PASS	-89179	-102677	NA
Q0171	0.000455	PASS	-87370.7	-88402.1	NA
Q0172	0.000175	PASS	-102466	-107740	NA
Q0173	0.000435	PASS	-88169.6	-92986.3	NA
Q0175	0.000408	PASS	-90701.3	-96254.5	NA
Q0177	0.000116	PASS	-85981	-93165.4	NA
Q0178	0.000727	PASS	-82758.2	-85116	NA
Q0182	0.000182	PASS	-89967.8	-180200	NA
Q0183	0.000642	PASS	-90261	-91496.7	NA
Q0184	0.000055	PASS	-87347.7	-135093	NA
Q0185	0.000356	PASS	-82316.3	-86328.3	NA
Q0186	0.000068	PASS	-83123.2	-134410	NA
Q0187	0.001013	PASS	-101247	-101701	NA
Q0188	0.000093	PASS	-88197.9	-174461	NA
Q0189	0.000538	PASS	-88892.4	-90440.6	NA
Q0191	0.000291	PASS	-89524.9	-93820.1	NA
Q0192	0.000062	PASS	-87946.7	-125068	NA
Q0195	0.000202	PASS	-89150.2	-117126	NA
Q0196	0.000361	PASS	-83098.9	-83754.1	NA
Q0198	0.000200	PASS	-84960.8	-93799.3	NA
Q0199	0.000703	PASS	-106235	-106611	NA
Q0201	0.000119	PASS	-89073.2	-132586	NA
Q0202	0.000488	PASS	-106849	-107434	NA
Q0203	0.000100	PASS	-91091.5	-99045	NA
Q0204	0.000192	PASS	-79094.2	-83918.2	NA
Q0206	0.000119	PASS	-88755.1	-100149	NA
Q0213	0.000090	PASS	-86694.9	-141482	NA
Q0214	0.000249	PASS	-90999.4	-96599.9	NA
Q0215	0.000549	PASS	-105620	-111464	NA
Q0216	0.000038	PASS	-86981.1	-167330	NA
Q0217	0.000085	PASS	-85401.8	-127586	NA
Q0219	0.000544	PASS	-88539	-95083.8	NA
Q0220	0.000288	PASS	-90611.7	-94724.3	NA
Q0221	0.000159	PASS	-85086.1	-86226.3	NA
Q0222	0.000832	PASS	-104694	-106588	NA
Q0223	0.000280	PASS	-101122	-103622	NA
Q0226	0.000387	PASS	-86107.5	-88737.5	NA
Q0229	0.000269	PASS	-76056.6	-78354.3	NA
Q0230	0.000225	PASS	-88140.3	-99099	NA
Q0231	0.000433	PASS	-95628	-97802.8	NA
Q0232	0.000404	PASS	-88937.9	-104119	NA
Q0233	0.000407	PASS	-88386	-92072.8	NA
Q0234	0.000259	PASS	-90136.2	-104030	NA
Q0236	0.000460	PASS	-92842.5	-96518.8	NA
Q0238	0.000264	PASS	-85856.5	-94169.2	NA
Q0240	0.000145	PASS	-89155.5	-148746	NA
Q0241	0.000074	PASS	-90260.7	-164057	NA
Q0246	0.000232	PASS	-90762.8	-99852	NA
Q0247	0.000221	PASS	-83226.3	-128526	NA
Q0248	0.000128	PASS	-87156.5	-144516	NA
Q0249	0.000475	PASS	-92160	-97786.5	NA
Q0250	0.000380	PASS	-85861.3	-95887.9	NA
Q0251	0.000063	PASS	-88675.5	-147791	NA
Q0252	0.000310	PASS	-94595	-127245	NA
Q0253	0.000144	PASS	-96611.2	-126789	NA
Q0254	0.000239	PASS	-90956.2	-100221	NA
Q0256	0.000346	PASS	-79286.3	-81753.4	NA
Q0257	0.000359	PASS	-88653.7	-91413.7	NA
Q0258	0.000117	PASS	-90879.2	-119324	NA
Q0259	0.000954	PASS	-90944.3	-92151.3	NA
Q0260	0.000512	PASS	-98401.5	-101399	NA
Q0261	0.000071	PASS	-81202.9	-152092	NA
Q0262	0.000095	PASS	-84731.3	-151118	NA
Q0263	0.000228	PASS	-87059.7	-89660.5	NA
Q0265	0.000059	PASS	-85480.9	-153587	NA
Q0266	0.000379	PASS	-81678.9	-83454.5	NA
Q0267	0.000757	PASS	-79740.6	-83329.5	NA
Q0268	0.000415	PASS	-85415.7	-87293.1	NA
Q0269	0.000348	PASS	-87324.9	-92787.5	NA
Q0270	0.000173	PASS	-89448.4	-129313	NA
Q0271	0.000315	PASS	-91534.2	-101065	NA
Q0272	0.000296	PASS	-91792.5	-94020	NA
Q0273	0.000380	PASS	-85731.7	-95559	NA
Q0274	0.000915	PASS	-70810.6	-71095.9	NA
Q0275	0.001075	PASS	-91435.4	-91887.7	NA
Q0276	0.000152	PASS	-86786	-100682	NA
Q0279	0.000472	PASS	-78222.1	-110729	NA
Q0280	0.000018	PASS	-91567.3	-140755	NA
Q0281	0.000121	PASS	-87897.2	-104832	NA
Q0282	0.000241	PASS	-90164	-98327.7	NA
Q0283	0.000213	PASS	-84619.3	-102896	NA
Q0286	0.000275	PASS	-90685.2	-93925.1	NA
Q0288	0.001155	PASS	-94584.6	-94970.6	NA
Q0289	0.000594	PASS	-85641.9	-91514.9	NA
Q0290	0.000174	PASS	-87932.6	-89901.8	NA
Q0291	0.000075	PASS	-87574.6	-122147	NA
Q0292	0.000710	PASS	-80286.7	-80705.3	NA
Q0293	0.000976	PASS	-83329.7	-84670.7	NA
Q0294	0.000339	PASS	-89872.8	-92014.3	NA
Q0295	0.000592	PASS	-86001	-86850.7	NA
Q0296	0.000195	PASS	-91599.8	-95830.8	NA
Q0297	0.000390	PASS	-88751.9	-89248.7	NA
Q0298	0.000343	PASS	-74973.8	-92123.5	NA
Q0299	0.002578	PASS	-73274.1	-73516	NA
Q0301	0.000945	PASS	-84679.8	-85651.1	NA
Q0305	0.000510	PASS	-88863.2	-95281.9	NA
Q0307	0.000069	PASS	-90819.9	-162082	NA
Q0308	0.000429	PASS	-91702.8	-105198	NA
Q0309	0.000693	PASS	-98400.4	-99023.7	NA
Q0310	0.000202	PASS	-83771.7	-115378	NA
Q0311	0.000105	PASS	-79238.8	-100901	NA
Q0312	0.000502	PASS	-99350.8	-102343	NA
Q0313	0.000183	PASS	-104560	-118867	NA
Q0314	0.000150	PASS	-90442.6	-90910.1	NA
Q0315	0.000092	PASS	-90711.5	-153705	NA
Q0316	0.000040	PASS	-87837.4	-126097	NA
Q0317	0.000947	PASS	-104532	-106136	NA
Q0318	0.000422	PASS	-77315.6	-79588.7	NA
Q0322	0.000043	PASS	-94473.3	-174661	NA
Q0324	0.000214	PASS	-99563.7	-102962	NA
Q0325	0.000275	PASS	-76397	-80385.6	NA
Q0326	0.000082	PASS	-89117.6	-153235	NA
Q0328	0.000176	PASS	-89092.5	-148405	NA
Q0329	0.000109	PASS	-90144.8	-93416	NA
Q0330	0.001907	PASS	-97361.4	-98264.2	NA
Q0331	0.000140	PASS	-88960.9	-97903.7	NA
Q0333	0.000802	PASS	-93758.1	-95533.7	NA
Q0334	0.000047	PASS	-93507.1	-125810	NA
Q0335	0.000149	PASS	-92227.5	-112503	NA
Q0336	0.000169	PASS	-95244.5	-103689	NA
Q0338	0.000092	PASS	-88632.9	-118859	NA
Q0339	0.000129	PASS	-92126.8	-144136	NA
Q0340	0.000223	PASS	-95462.5	-96076.2	NA
Q0341	0.000166	PASS	-88996.6	-115152	NA
Q0342	0.000336	PASS	-83227.5	-86022.3	NA
Q0343	0.000101	PASS	-102897	-116736	NA
Q0345	0.000081	PASS	-92026	-164577	NA
Q0346	0.000081	PASS	-90031.6	-95767.4	NA
Q0347	0.000632	PASS	-96786.6	-97027.7	NA
Q0348	0.000098	PASS	-90313.2	-139800	NA
Q0349	0.000234	PASS	-100638	-106795	NA
Q0350	0.000469	PASS	-78154	-78926	NA
Q0351	0.000220	PASS	-90055.1	-100912	NA
Q0352	0.000268	PASS	-95408.3	-97625.7	NA
Q0353	0.000137	PASS	-88575.5	-93213.7	NA
Q0354	0.000184	PASS	-90103.4	-101663	NA
Q0355	0.000309	PASS	-91550.9	-95834.7	NA
Q0356	0.000894	PASS	-104476	-105664	NA
Q0357	0.000196	PASS	-88574.4	-94881.2	NA
Q0359	0.000511	PASS	-72257	-80467.3	NA
Q0360	0.000054	PASS	-91618.2	-100270	NA
Q0361	0.000087	PASS	-93666.5	-125937	NA
Q0363	0.000625	PASS	-115109	-115449	NA
Q0364	0.000183	PASS	-102486	-140972	NA
Q0365	0.000211	PASS	-92963.8	-106655	NA
Q0366	0.000083	PASS	-89844.8	-102636	NA
Q0367	0.000372	PASS	-85375.9	-87673.4	NA
Q0368	0.000551	PASS	-105305	-105979	NA
Q0369	0.000170	PASS	-94528.3	-131415	NA
Q0370	0.000000	PASS	-91702.7	-149718	NA
Q0371	0.000254	PASS	-91740.1	-101942	NA
Q0373	0.000350	PASS	-102593	-103167	NA
Q0374	0.000137	PASS	-87305.2	-92632.8	NA
Q0375	0.000023	PASS	-88374.2	-163266	NA
Q0378	0.000262	PASS	-106444	-117393	NA
Q0379	0.000203	PASS	-90399.4	-111583	NA
Q0381	0.000138	PASS	-92026.1	-93657.7	NA
Q0382	0.000250	PASS	-88599.8	-89870.5	NA
Q0383	0.000134	PASS	-91464.2	-137788	NA
Q0384	0.000438	PASS	-89477.4	-97420.7	NA
Q0385	0.000235	PASS	-103870	-104034	NA
Q0386	0.000159	PASS	-100213	-101702	NA
Q0387	0.000111	PASS	-94219	-165665	NA
Q0388	0.000490	PASS	-90802.1	-97656.3	NA
Q0389	0.000195	PASS	-86922.7	-97023.9	NA
Q0390	0.000318	PASS	-88487.3	-92837.7	NA
Q0391	0.000258	PASS	-88342.6	-91109.6	NA
Q0392	0.000117	PASS	-89019.9	-93540.8	NA
Q0393	0.000288	PASS	-88680.6	-89545.4	NA
Q0394	0.000028	PASS	-85137	-88532.9	NA
Q0395	0.000517	PASS	-97689.9	-100588	NA
Q0396	0.000105	PASS	-88580.6	-132719	NA
Q0397	0.000315	PASS	-81225.7	-83795	NA
Q0398	0.000164	PASS	-106618	-108821	NA
Q0399	0.000243	PASS	-75627.5	-87881.2	NA
Q0400	0.000419	PASS	-99463.7	-104184	NA
Q0401	0.000381	PASS	-103294	-107513	NA
Q0402	0.000333	PASS	-104170	-106590	NA
Q0403	0.000503	PASS	-96500.2	-97990.1	NA
Q0404	0.000374	PASS	-90846.5	-93863.7	NA
Q0405	0.000376	PASS	-90928.4	-94737.3	NA
Q0406	0.000301	PASS	-106813	-110267	NA
Q0407	0.000401	PASS	-85355.7	-88944.8	NA
Q0408	0.000265	PASS	-90933.4	-98063.3	NA
Q0410	0.000177	PASS	-90901	-97248	NA
Q0411	0.000813	PASS	-77815.2	-78128.5	NA
Q0412	0.000204	PASS	-89582.3	-139729	NA
Q0413	0.000100	PASS	-89289.6	-165615	NA
Q0414	0.001590	PASS	-92699.7	-93934.6	NA
Q0415	0.000264	PASS	-100970	-101650	NA
Q0416	0.000283	PASS	-87380.9	-91189.8	NA
Q0417	0.000400	PASS	-89395.8	-89731.7	NA
Q0418	0.000120	PASS	-90332.9	-112940	NA
Q0419	0.000241	PASS	-89543.9	-92749	NA
Q0420	0.000442	PASS	-93075.1	-100197	NA
Q0422	0.000565	PASS	-95958.9	-96114.6	NA
Q0425	0.000512	PASS	-102400	-104563	NA
Q0426	0.000223	PASS	-92535.6	-114213	NA
Q0427	0.000207	PASS	-92879.5	-139901	NA
Q0428	0.000335	PASS	-99440.4	-102643	NA
Q0429	0.000445	PASS	-89182.3	-92598.6	NA
Q0430	0.000354	PASS	-92422.5	-93806.4	NA
Q0431	0.000263	PASS	-94176.2	-102811	NA
Q0432	0.000448	PASS	-75884.8	-78441.5	NA
Q0433	0.000390	PASS	-98665.9	-103193	NA
Q0434	0.000284	PASS	-96247.9	-97394.4	NA
Q0436	0.000127	PASS	-89764.5	-130173	NA
Q0437	0.000086	PASS	-93402.3	-151007	NA
Q0438	0.000449	PASS	-91313.5	-92253.6	NA
Q0439	0.000096	PASS	-91907.2	-120250	NA
Q0440	0.000348	PASS	-90835	-91951.3	NA
Q0441	0.000095	PASS	-91927.4	-117416	NA
Q0442	0.000146	PASS	-91220.8	-95981.4	NA
Q0443	0.000211	PASS	-87675.7	-94757	NA
Q0444	0.000405	PASS	-88712.7	-105487	NA
Q0445	0.000295	PASS	-86555.6	-89618	NA
Q0446	0.000059	PASS	-92288.4	-133262	NA
Q0447	0.000232	PASS	-95109.6	-102269	NA
Q0448	0.000572	PASS	-94664	-96362.2	NA
Q0449	0.000196	PASS	-92706.1	-108928	NA
Q0450	0.000087	PASS	-92845.6	-154509	NA
Q0451	0.000340	PASS	-110243	-112483	NA
Q0452	0.000219	PASS	-91558.7	-98181.1	NA
Q0454	0.000702	PASS	-91276.1	-93103.3	NA
Q0455	0.000610	PASS	-108774	-109878	NA
Q0456	0.000319	PASS	-90449.6	-101432	NA
Q0457	0.000110	PASS	-88794.8	-92726.4	NA
Q0458	0.000133	PASS	-89835.6	-97680.3	NA
Q0459	0.000093	PASS	-89070.8	-169752	NA
Q0460	0.000581	PASS	-96689.8	-97052	NA
Q0461	0.000508	PASS	-99048.4	-110215	NA
Q0462	0.000516	PASS	-90771.7	-92612.3	NA
Q0463	0.000148	PASS	-94616.6	-147954	NA
Q0464	0.000224	PASS	-101186	-111227	NA
Q0465	0.000102	PASS	-106392	-181033	NA
Q0466	0.000339	PASS	-101431	-102217	NA
Q0467	0.001168	PASS	-92433.8	-93186.2	NA
Q0468	0.000258	PASS	-99522.6	-105439	NA
Q0469	0.000587	PASS	-95074	-104189	NA
Q0471	0.000762	PASS	-106555	-106682	NA
Q0472	0.000091	PASS	-88615.1	-152453	NA
Q0473	0.000217	PASS	-107940	-112271	NA
Q0474	0.000468	PASS	-92147.7	-98318.4	NA
Q0475	0.000270	PASS	-101597	-105636	NA
Q0477	0.000481	PASS	-101204	-105406	NA
Q0478	0.000035	PASS	-89895	-147487	NA
Q0481	0.000425	PASS	-84708.6	-85314.3	NA
Q0482	0.000180	PASS	-94298	-150412	NA
Q0483	0.000126	PASS	-96168.2	-103996	NA
Q0484	0.000349	PASS	-92669.5	-92843.1	NA
Q0485	0.000640	PASS	-92250.6	-93261	NA
Q0486	0.000296	PASS	-105490	-112695	NA
Q0487	0.000234	PASS	-96735.1	-100511	NA
Q0488	0.000127	PASS	-94737.1	-98759.6	NA
Q0489	0.000103	PASS	-98470.7	-156632	NA
Q0490	0.000439	PASS	-95704.7	-98890.5	NA
Q0491	0.000065	PASS	-100957	-131149	NA
Q0492	0.000373	PASS	-90869.9	-92414.5	NA
Q0493	0.000208	PASS	-104301	-108174	NA
Q0494	0.000052	PASS	-92119.1	-178029	NA
Q0495	0.000101	PASS	-106598	-122079	NA
Q0497	0.000048	PASS	-108046	-182734	NA
Q0498	0.000203	PASS	-91474.8	-92560	NA
Q0499	0.000343	PASS	-90922	-92824.4	NA
Q0500	0.000497	PASS	-94229.7	-94842.3	NA
Q0501	0.000121	PASS	-92569.1	-106690	NA
Q0502	0.000102	PASS	-94506.3	-145209	NA
Q0503	0.000521	PASS	-91843.4	-95951.7	NA
Q0504	0.000262	PASS	-94984.5	-96511.5	NA
Q0505	0.000177	PASS	-96701.3	-134847	NA
Q0506	0.000063	PASS	-94997.3	-151482	NA
Q0507	0.000214	PASS	-83058.3	-137276	NA
Q0508	0.000078	PASS	-84536.1	-127691	NA
Q0509	0.000229	PASS	-100034	-106541	NA
Q0511	0.000100	PASS	-95291.3	-152701	NA
Q0512	0.000268	PASS	-109384	-114881	NA
Q0514	0.000215	PASS	-94889.3	-96598.4	NA
Q0515	0.000367	PASS	-93544.9	-93834.3	NA
Q0516	0.000283	PASS	-110709	-112133	NA
Q0518	0.000339	PASS	-104290	-106207	NA
Q0519	0.000098	PASS	-90962	-117108	NA
Q0520	0.000089	PASS	-94931.8	-156797	NA
Q0521	0.000112	PASS	-93396.3	-152539	NA
Q0522	0.000324	PASS	-95160.7	-96740.7	NA
Q0523	0.000269	PASS	-92000.7	-93800.6	NA
Q0524	0.000306	PASS	-94771.3	-97981.2	NA
Q0525	0.000220	PASS	-97015.2	-100245	NA
Q0526	0.000644	PASS	-94497.4	-95506.1	NA
Q0528	0.000134	PASS	-105016	-138357	NA
Q0529	0.000218	PASS	-82749.3	-85436.3	NA
Q0530	0.000336	PASS	-98872	-103244	NA
Q0531	0.000209	PASS	-88478.2	-105839	NA
Q0532	0.000501	PASS	-99533.6	-100872	NA
Q0533	0.000252	PASS	-92063.3	-97258.7	NA
Q0534	0.000198	PASS	-93894.1	-129962	NA
Q0535	0.000130	PASS	-102019	-156255	NA
Q0538	0.000245	PASS	-92103.8	-95649.5	NA
Q0539	0.000341	PASS	-93315.9	-100975	NA
Q0540	0.000288	PASS	-95745.5	-123402	NA
Q0541	0.000086	PASS	-86828.7	-143879	NA
Q0543	0.000133	PASS	-93855	-118147	NA
Q0544	0.000044	PASS	-96069.4	-194431	NA
Q0546	0.000626	PASS	-84413.3	-85375.3	NA
Q0547	0.001524	PASS	-85923.5	-86218.6	NA
Q0548	0.000365	PASS	-93885.9	-96242.7	NA
Q0549	0.001659	PASS	-105046	-105421	NA
Q0551	0.000476	PASS	-91476.7	-93524.1	NA
Q0552	0.000862	PASS	-92082.9	-92812.1	NA
Q0553	0.000607	PASS	-91311.5	-92359.5	NA
Q0554	0.000931	PASS	-80768.7	-81529.3	NA
Q0555	0.000445	PASS	-92313.6	-94638	NA
Q0556	0.000702	PASS	-97858.4	-98093	NA
Q0559	0.000318	PASS	-93525.6	-94882.4	NA
Q0560	0.000114	PASS	-94101	-154316	NA
Q0563	0.000090	PASS	-93446.2	-134874	NA
Q0564	0.000173	PASS	-90555	-95296.2	NA
Q0565	0.000909	PASS	-88489	-90967	NA
Q0566	0.000350	PASS	-98512	-106076	NA
Q0567	0.000823	PASS	-112381	-112557	NA
Q0568	0.000125	PASS	-93081.4	-106695	NA
Q0569	0.000571	PASS	-88967.5	-90726.8	NA
Q0570	0.000916	PASS	-80599.1	-80911.8	NA
Q0571	0.000157	PASS	-91965.5	-141952	NA
Q0572	0.000847	PASS	-86440.5	-87015.7	NA
Q0573	0.000114	PASS	-93515.2	-98053.8	NA
Q0574	0.001899	PASS	-88396.1	-89060.5	NA
Q0575	0.000752	PASS	-95747.8	-96560.2	NA
Q0576	0.000566	PASS	-85601.7	-91358.1	NA
Q0577	0.000385	PASS	-92312	-93270	NA
Q0578	0.000601	PASS	-88976.4	-89149	NA
Q0579	0.000646	PASS	-92383.9	-92736.9	NA
Q0580	0.000465	PASS	-100068	-111314	NA
Q0581	0.000283	PASS	-89235.7	-96538.4	NA
Q0582	0.000094	PASS	-91852.9	-107876	NA
Q0583	0.000429	PASS	-93456.7	-94771.9	NA
Q0584	0.000679	PASS	-90601.5	-93504.3	NA
Q0585	0.000620	PASS	-97752.2	-99820.7	NA
Q0586	0.000839	PASS	-108167	-108738	NA
Q0587	0.000212	PASS	-91198.4	-93391.9	NA
Q0588	0.000450	PASS	-83576.6	-89418	NA
Q0589	0.000365	PASS	-83101.2	-86945	NA
Q0590	0.000566	PASS	-90941.4	-91480.7	NA
Q0591	0.000526	PASS	-96974.4	-97178.8	NA
Q0592	0.002491	PASS	-97652.4	-98039.8	NA
Q0593	0.000607	PASS	-88271.2	-89499.9	NA
Q0594	0.000689	PASS	-94645.3	-97966.2	NA
Q0595	0.000225	PASS	-80222.6	-96156.5	NA
Q0597	0.000673	PASS	-96645.6	-97106.2	NA
Q0599	0.000159	PASS	-105784	-110392	NA
Q0600	0.000541	PASS	-105910	-106358	NA
Q0601	0.004364	PASS	-83857.9	-84768.6	NA
Q0602	0.000640	PASS	-95148.3	-98836	NA
Q0603	0.000453	PASS	-103426	-103898	NA
Q0604	0.000799	PASS	-91047.4	-92194	NA
Q0605	0.000561	PASS	-103659	-104503	NA
Q0606	0.000313	PASS	-94087.9	-120370	NA
