ID,优先纳入,PC,ContaminatingSample,IntendedSample
TCA-178A2,FIRST,4,-1.61596,0.0148577
TCA-179A,FIRST,1,0.819306,-0.0162708
TCA-179A,FIRST,2,0.339623,-0.032482
TCA-179A,FIRST,3,-0.619217,-0.00196834
TCA-179A,FIRST,4,0.444745,0.0164721
TCA-180A,FIRST,1,-0.0213393,-0.0164322
TCA-180A,FIRST,2,0.0130851,-0.0319739
TCA-180A,FIRST,3,-0.0166183,-0.000991863
TCA-180A,FIRST,4,0.00389242,0.0171564
THOMSON_1,FIRST,1,0.00350959,-0.0106978
THOMSON_1,FIRST,2,-0.00110568,0.0260909
THOMSON_1,FIRST,3,-0.0037443,-0.0114549
THOMSON_1,FIRST,4,-0.0346429,0.0198265
THOMSON_3,FIRST,1,0.00550654,-0.00998149
THOMSON_3,FIRST,2,0.00137903,0.0279465
THOMSON_3,FIRST,3,-0.00344595,-0.00816602
THOMSON_3,FIRST,4,-0.0707136,0.0151444
THOMSON_4,FIRST,1,-0.0181996,-0.0102711
THOMSON_4,FIRST,2,0.0169796,0.0261869
THOMSON_4,FIRST,3,-0.0400308,-0.0104701
THOMSON_4,FIRST,4,0.0634286,0.0188726
THOMSON_5,FIRST,1,-0.0154455,-0.0101461
THOMSON_5,FIRST,2,-0.0364952,0.0258219
THOMSON_5,FIRST,3,-0.0111448,-0.0114375
THOMSON_5,FIRST,4,0.0050406,0.0184405
VH100C,FIRST,1,-0.0206415,-0.0158964
VH100C,FIRST,2,-0.0197126,-0.0313829
VH100C,FIRST,3,-0.0123581,0.00040247
VH100C,FIRST,4,0.0279514,0.0155514
VH101C,FIRST,1,-0.0162464,-0.0163251
VH101C,FIRST,2,-0.028551,-0.0311401
VH101C,FIRST,3,-0.000583634,-0.00131099
VH101C,FIRST,4,0.000914429,0.0143287
VH105A,FIRST,1,0.432943,-0.0163185
VH105A,FIRST,2,0.18304,-0.031612
VH105A,FIRST,3,-0.53866,-0.00254266
VH105A,FIRST,4,0.0578815,0.0124481
VH105B,FIRST,1,-0.911146,-0.0163644
VH105B,FIRST,2,-1.10621,-0.0317906
VH105B,FIRST,3,0.887694,-0.00258017
VH105B,FIRST,4,0.881519,0.0152678
VH105C,FIRST,1,0.27458,-0.0161961
VH105C,FIRST,2,-0.322534,-0.031813
VH105C,FIRST,3,0.900382,-0.00130717
VH105C,FIRST,4,-0.393165,0.0136446
VH106A,FIRST,1,-1.24546,-0.0160412
VH106A,FIRST,2,-1.52412,-0.0322974
VH106A,FIRST,3,1.39164,-0.00099832
VH106A,FIRST,4,1.69545,0.0166345
VH106B,FIRST,1,2.42572,-0.016623
VH106B,FIRST,2,1.5813,-0.0316093
VH106B,FIRST,3,-1.91112,-0.00221688
VH106B,FIRST,4,-1.01756,0.0173903
VH106C,FIRST,1,-0.00805323,-0.0165902
VH106C,FIRST,2,-0.0950781,-0.032098
VH106C,FIRST,3,0.0574776,-0.00304006
VH106C,FIRST,4,0.0250899,0.0171552
VH108A,FIRST,1,0.1651,-0.00998732
VH108A,FIRST,2,-0.343025,0.0280668
VH108A,FIRST,3,1.13658,-0.00808938
VH108A,FIRST,4,-0.361817,0.0152281
VH108B,FIRST,1,-0.263474,-0.00941258
VH108B,FIRST,2,0.314565,0.0262931
VH108B,FIRST,3,-0.172635,-0.00986616
VH108B,FIRST,4,0.551652,0.0179383
VH108C,FIRST,1,4.71192,-0.0107398
VH108C,FIRST,2,-3.45396,0.0268505
VH108C,FIRST,3,-0.587755,-0.0130847
VH108C,FIRST,4,-1.61071,0.0161879
VH10C,FIRST,1,-0.801964,-0.0157409
VH10C,FIRST,2,-3.79603,-0.0305623
VH10C,FIRST,3,8.79081,0.000135129
VH10C,FIRST,4,-0.492135,0.0122256
VH112C,FIRST,1,-0.0170322,-0.0161943
VH112C,FIRST,2,-0.0340518,-0.0308581
VH112C,FIRST,3,-0.0096769,-0.00201775
VH112C,FIRST,4,0.000117142,0.0121347
VH113C,FIRST,1,-0.0110106,-0.0166099
VH113C,FIRST,2,-0.0450441,-0.0322309
VH113C,FIRST,3,0.0167869,-0.00383071
VH113C,FIRST,4,0.0253939,0.0147623
VH114C,FIRST,1,-0.0313437,-0.017462
VH114C,FIRST,2,-0.00584938,-0.0313768
VH114C,FIRST,3,0.0604633,-0.00138199
VH114C,FIRST,4,0.0230413,0.0131441
VH116C,FIRST,1,-0.0119958,-0.0161507
VH116C,FIRST,2,-0.0279748,-0.0316817
VH116C,FIRST,3,-0.0117522,-0.00226885
VH116C,FIRST,4,-0.00773139,0.0132378
VH117C,FIRST,1,0.00253372,-0.0163855
VH117C,FIRST,2,-0.00356936,-0.0322318
VH117C,FIRST,3,-0.0214622,-0.00307715
VH117C,FIRST,4,0.0287217,0.0161936
VH119C,FIRST,1,-0.0260827,-0.0161241
VH119C,FIRST,2,-0.0185716,-0.0321998
VH119C,FIRST,3,-0.0561952,-0.00282121
VH119C,FIRST,4,-0.0349485,0.0162543
VH120C,FIRST,1,0.00486839,-0.0163032
VH120C,FIRST,2,-0.0648633,-0.0311743
VH120C,FIRST,3,0.0191418,-0.00163237
VH120C,FIRST,4,-0.00417446,0.014247
VH121C,FIRST,1,-0.0170834,-0.0160243
VH121C,FIRST,2,-0.069527,-0.0312502
VH121C,FIRST,3,0.103956,-0.00096395
VH121C,FIRST,4,-0.0065008,0.0151659
VH122C,FIRST,1,-0.0209177,-0.0159789
VH122C,FIRST,2,-0.031377,-0.0316449
VH122C,FIRST,3,-0.00963072,0.000555647
VH122C,FIRST,4,0.0227143,0.0160836
VH123C,FIRST,1,-0.0152614,-0.016279
VH123C,FIRST,2,-0.013945,-0.0328225
VH123C,FIRST,3,0.029626,-0.00134261
VH123C,FIRST,4,-0.0146637,0.017734
VH124C,FIRST,1,-0.0155427,-0.0164362
VH124C,FIRST,2,-0.0215546,-0.0311786
VH124C,FIRST,3,0.0506395,-0.00324859
VH124C,FIRST,4,0.133521,0.0144846
VH125C,FIRST,1,-0.0276521,-0.0161814
VH125C,FIRST,2,-0.0291724,-0.0309567
VH125C,FIRST,3,0.10254,-0.00220033
VH125C,FIRST,4,0.0353474,0.0150813
VH126C,FIRST,1,0.0123059,-0.0163262
VH126C,FIRST,2,-0.0203367,-0.0322183
VH126C,FIRST,3,0.117556,-0.00103887
VH126C,FIRST,4,-0.110312,0.0160002
VH128C,FIRST,1,-0.0103247,-0.0160216
VH128C,FIRST,2,-0.0293269,-0.031851
VH128C,FIRST,3,-0.0132605,0.000265979
VH128C,FIRST,4,-0.0167679,0.0151157
VH129C,FIRST,1,-0.0494921,-0.01607
VH129C,FIRST,2,-0.0311566,-0.030734
VH129C,FIRST,3,0.0374696,-0.00104321
VH129C,FIRST,4,0.0336088,0.0146677
VH130C,FIRST,1,7.07e-05,-0.0159947
VH130C,FIRST,2,-0.0187498,-0.031368
VH130C,FIRST,3,-0.106342,0.000301505
VH130C,FIRST,4,0.0513831,0.0141954
VH131C,FIRST,1,-0.0105688,-0.0157284
VH131C,FIRST,2,-0.0430608,-0.0312363
VH131C,FIRST,3,-0.0281289,0.0021212
VH131C,FIRST,4,-0.0408808,0.0168414
VH132C,FIRST,1,-0.0153166,-0.0163488
VH132C,FIRST,2,-0.0312035,-0.0322442
VH132C,FIRST,3,-0.0236595,-0.00100911
VH132C,FIRST,4,0.0586854,0.0154243
VH133C,FIRST,1,0.00175268,-0.0164353
VH133C,FIRST,2,-0.0211786,-0.0309751
VH133C,FIRST,3,0.0164412,-0.00170664
VH133C,FIRST,4,0.0995417,0.0157743
VH134C,FIRST,1,-0.00791968,-0.0160976
VH134C,FIRST,2,-0.0417362,-0.0305546
VH134C,FIRST,3,-0.027506,0.00103994
VH134C,FIRST,4,-0.0153404,0.0158968
VH135C,FIRST,1,-0.0326768,-0.0161969
VH135C,FIRST,2,-0.0536237,-0.0319814
VH135C,FIRST,3,0.00322728,-0.00205052
VH135C,FIRST,4,-0.0239576,0.0140957
VH136C,FIRST,1,-0.0221779,-0.0166792
VH136C,FIRST,2,-0.0376823,-0.0322428
VH136C,FIRST,3,-0.0143717,-0.00503097
VH136C,FIRST,4,0.0324319,0.0155246
VH137C,FIRST,1,-0.017496,-0.0163205
VH137C,FIRST,2,-0.0401913,-0.0313325
VH137C,FIRST,3,0.00496106,-0.00128711
VH137C,FIRST,4,-0.00877017,0.0172866
VH138C,FIRST,1,-0.0243533,-0.0157934
VH138C,FIRST,2,-0.0165342,-0.0311165
VH138C,FIRST,3,-0.00793385,-0.000184334
VH138C,FIRST,4,0.0450069,0.0155466
VH139C,FIRST,1,-0.00318735,-0.0163738
VH139C,FIRST,2,-0.0135341,-0.0304097
VH139C,FIRST,3,0.00493379,-0.00254916
VH139C,FIRST,4,0.027211,0.0145034
VH13C,FIRST,1,-0.0265965,-0.0161393
VH13C,FIRST,2,0.0101701,-0.0317568
VH13C,FIRST,3,0.15017,-0.00146722
VH13C,FIRST,4,0.340126,0.0139154
VH140C,FIRST,1,-0.0119362,-0.0162382
VH140C,FIRST,2,-0.00831975,-0.0311493
VH140C,FIRST,3,0.073235,-0.000686643
VH140C,FIRST,4,0.0075068,0.0142177
VH141C,FIRST,1,-0.0161128,-0.016273
VH141C,FIRST,2,-0.0362505,-0.0320236
VH141C,FIRST,3,0.00361,-9.28e-05
VH141C,FIRST,4,0.0410105,0.0164545
VH142C,FIRST,1,-0.0153603,-0.0161174
VH142C,FIRST,2,-0.0198979,-0.0305738
VH142C,FIRST,3,0.00131943,-0.00286941
VH142C,FIRST,4,0.0307008,0.0119089
VH144C,FIRST,1,-0.0106889,-0.0163442
VH144C,FIRST,2,-0.0228536,-0.0319577
VH144C,FIRST,3,0.0120019,-0.000547364
VH144C,FIRST,4,0.00679556,0.0156874
VH145C,FIRST,1,-0.0019798,-0.0163724
VH145C,FIRST,2,-0.145027,-0.0315076
VH145C,FIRST,3,0.095577,-0.00425652
VH145C,FIRST,4,0.00590779,0.0146825
VH147C,FIRST,1,-0.013752,-0.0161908
VH147C,FIRST,2,-0.0215213,-0.0321552
VH147C,FIRST,3,0.0624556,-0.0011827
VH147C,FIRST,4,-0.0500326,0.0146035
VH149C,FIRST,1,0.0146611,-0.0158795
VH149C,FIRST,2,-0.0310656,-0.031446
VH149C,FIRST,3,-0.0564024,-0.000773816
VH149C,FIRST,4,-0.0328112,0.0176063
VH14C,FIRST,1,0.276865,-0.0159562
VH14C,FIRST,2,-0.686644,-0.0315034
VH14C,FIRST,3,1.17568,-0.00450903
VH14C,FIRST,4,0.429278,0.0157255
VH15C,FIRST,1,-0.134945,-0.0160611
VH15C,FIRST,2,-0.00769954,-0.0312025
VH15C,FIRST,3,0.0287166,-0.00126828
VH15C,FIRST,4,0.069536,0.0149848
VH160C,FIRST,1,-0.00443666,-0.0163818
VH160C,FIRST,2,-0.0600326,-0.0327098
VH160C,FIRST,3,0.0320726,-0.00287726
VH160C,FIRST,4,-0.0101452,0.0156995
VH161C,FIRST,1,-0.0438004,-0.0162438
VH161C,FIRST,2,-0.0213542,-0.0317088
VH161C,FIRST,3,0.0026395,-0.00168884
VH161C,FIRST,4,-0.000208564,0.0156386
VH162C,FIRST,1,-0.0168319,-0.0162598
VH162C,FIRST,2,-0.0433705,-0.0323496
VH162C,FIRST,3,-0.00293369,-0.00297095
VH162C,FIRST,4,0.0317628,0.0147125
VH16C,FIRST,1,-0.169256,-0.0165385
VH16C,FIRST,2,0.633557,-0.031822
VH16C,FIRST,3,0.044944,-0.00291089
VH16C,FIRST,4,0.867727,0.0150222
VH17C,FIRST,1,-0.00591172,-0.0164126
VH17C,FIRST,2,-0.0312154,-0.0319099
VH17C,FIRST,3,0.280947,-0.0020338
VH17C,FIRST,4,-0.0127081,0.0156677
VH18C,FIRST,1,-0.012695,-0.0163311
VH18C,FIRST,2,-0.0378311,-0.0311947
VH18C,FIRST,3,-0.0385681,-0.000699396
VH18C,FIRST,4,0.0102752,0.0157343
VH19C,FIRST,1,-0.0167901,-0.0161824
VH19C,FIRST,2,0.0391086,-0.0325326
VH19C,FIRST,3,0.0346572,-0.0021851
VH19C,FIRST,4,-0.111727,0.015924
VH1C,FIRST,1,1.61442,-0.016253
VH1C,FIRST,2,0.185558,-0.0310061
VH1C,FIRST,3,3.24645,0.00124006
VH1C,FIRST,4,1.14481,0.0175213
VH20C,FIRST,1,0.0141944,-0.016569
VH20C,FIRST,2,-0.0519885,-0.0314573
VH20C,FIRST,3,0.107108,-0.00358616
VH20C,FIRST,4,-0.0540985,0.0137709
VH21C,FIRST,1,-0.0460122,-0.0161478
VH21C,FIRST,2,-0.0233253,-0.0316336
VH21C,FIRST,3,0.403534,-0.00192405
VH21C,FIRST,4,0.0421577,0.0146476
VH23C,FIRST,1,1.0884,-0.0162385
VH23C,FIRST,2,-0.511335,-0.0318236
VH23C,FIRST,3,-0.474438,-0.000741883
VH23C,FIRST,4,0.818404,0.0153773
VH24C,FIRST,1,-3.66338,-0.0158266
VH24C,FIRST,2,-6.47424,-0.0314528
VH24C,FIRST,3,-5.0171,0.000153582
VH24C,FIRST,4,4.42405,0.0126543
VH25C,FIRST,1,0.302062,-0.0165423
VH25C,FIRST,2,-0.147152,-0.0314084
VH25C,FIRST,3,-0.203015,-0.00456566
VH25C,FIRST,4,0.984524,0.0130255
VH26C,FIRST,1,-0.077835,-0.0163401
VH26C,FIRST,2,-0.0927835,-0.0321233
VH26C,FIRST,3,-0.0768391,-0.00246245
VH26C,FIRST,4,-0.0706384,0.0158824
VH28C,FIRST,1,-0.0837048,-0.0159479
VH28C,FIRST,2,-0.0505103,-0.0318529
VH28C,FIRST,3,0.098335,-0.00115222
VH28C,FIRST,4,0.113999,0.014828
VH2C,FIRST,1,-0.0121847,-0.0162584
VH2C,FIRST,2,-0.00908824,-0.0318451
VH2C,FIRST,3,-0.0170076,-0.00092042
VH2C,FIRST,4,0.00418503,0.0174386
VH30C,FIRST,1,-0.0899833,-0.0161759
VH30C,FIRST,2,0.0806695,-0.0312354
VH30C,FIRST,3,-0.0934278,0.00125036
VH30C,FIRST,4,-0.690116,0.0164456
VH31C,FIRST,1,-0.0325069,-0.0164348
VH31C,FIRST,2,-0.0531346,-0.0315484
VH31C,FIRST,3,0.128063,-0.00218612
VH31C,FIRST,4,-0.0581036,0.0154319
VH32C,FIRST,1,0.476168,-0.0160372
VH32C,FIRST,2,-0.546456,-0.0284572
VH32C,FIRST,3,0.0393134,-0.000336823
VH32C,FIRST,4,1.01961,0.0117645
VH33C,FIRST,1,-0.0329529,-0.016335
VH33C,FIRST,2,-0.0521865,-0.0321311
VH33C,FIRST,3,-0.0833199,-0.0024658
VH33C,FIRST,4,0.0864635,0.0160342
VH34C,FIRST,1,-0.131423,-0.0165112
VH34C,FIRST,2,-0.125692,-0.0321775
VH34C,FIRST,3,-0.135291,-0.00159261
VH34C,FIRST,4,0.557983,0.0168451
VH37C,FIRST,1,-0.333398,-0.0166014
VH37C,FIRST,2,-0.185488,-0.0319539
VH37C,FIRST,3,0.106847,-0.00528962
VH37C,FIRST,4,0.00229933,0.013809
VH38C,FIRST,1,-0.0676063,-0.0159449
VH38C,FIRST,2,-0.0246977,-0.0319689
VH38C,FIRST,3,-0.0702461,-0.00259957
VH38C,FIRST,4,-0.351303,0.014841
VH39C,FIRST,1,0.248792,-0.0163143
VH39C,FIRST,2,-1.71483,-0.031706
VH39C,FIRST,3,-0.428921,-0.00352133
VH39C,FIRST,4,1.88984,0.0155369
VH3C,FIRST,1,0.00130503,-0.0162598
VH3C,FIRST,2,-0.00333231,-0.0319731
VH3C,FIRST,3,-0.0517688,-0.00257729
VH3C,FIRST,4,0.0112858,0.0151808
VH40C,FIRST,1,-0.519858,-0.0163102
VH40C,FIRST,2,3.05804,-0.0323286
VH40C,FIRST,3,0.506022,-0.00198554
VH40C,FIRST,4,1.19515,0.0147231
VH41C,FIRST,1,-0.0238256,-0.016115
VH41C,FIRST,2,-0.0347452,-0.0307328
VH41C,FIRST,3,0.031946,0.00170018
VH41C,FIRST,4,0.0691663,0.0169674
VH42C,FIRST,1,-0.0255434,-0.0159834
VH42C,FIRST,2,-0.0191287,-0.0319912
VH42C,FIRST,3,0.0202835,-0.00246019
VH42C,FIRST,4,0.00108437,0.0147166
VH43C,FIRST,1,-0.0468809,-0.0162509
VH43C,FIRST,2,0.0124096,-0.0308985
VH43C,FIRST,3,0.00940908,-0.00439161
VH43C,FIRST,4,-0.0253017,0.014086
VH44C,FIRST,1,-0.00633925,-0.0163496
VH44C,FIRST,2,-0.0274278,-0.0311346
VH44C,FIRST,3,-0.0142014,-0.00219501
VH44C,FIRST,4,0.0492831,0.0151494
VH45C,FIRST,1,-0.0104441,-0.0165133
VH45C,FIRST,2,-0.027231,-0.0310829
VH45C,FIRST,3,-0.0395868,-0.00304346
VH45C,FIRST,4,-0.0171168,0.0154574
VH46C,FIRST,1,-0.0200129,-0.0157259
VH46C,FIRST,2,-0.0339325,-0.031084
VH46C,FIRST,3,-0.0108753,-0.000495802
VH46C,FIRST,4,-0.0315973,0.011018
VH47C,FIRST,1,-0.02339,-0.0162249
VH47C,FIRST,2,-0.045407,-0.031888
VH47C,FIRST,3,-0.00771121,0.0014139
VH47C,FIRST,4,0.0442913,0.0168824
VH48C,FIRST,1,-0.0134684,-0.0162249
VH48C,FIRST,2,-0.0288256,-0.0317601
VH48C,FIRST,3,-0.00335559,-0.000565989
VH48C,FIRST,4,-0.0381946,0.0141981
VH49C,FIRST,1,0.00585345,-0.0158774
VH49C,FIRST,2,-0.0925618,-0.0312659
VH49C,FIRST,3,-0.00737308,-0.00271654
VH49C,FIRST,4,-0.0210099,0.0133892
VH51C,FIRST,1,-0.00586728,-0.0161069
VH51C,FIRST,2,-0.0413345,-0.0312017
VH51C,FIRST,3,-0.0322638,-0.00141149
VH51C,FIRST,4,0.0278175,0.0121699
VH55C,FIRST,1,-0.0135773,-0.0163301
VH55C,FIRST,2,-0.0223095,-0.0314514
VH55C,FIRST,3,0.00403073,-0.00174122
VH55C,FIRST,4,0.0183876,0.0161131
VH56C,FIRST,1,-0.0111511,-0.0160396
VH56C,FIRST,2,-0.0304031,-0.0318741
VH56C,FIRST,3,-0.00103317,-0.00207291
VH56C,FIRST,4,0.0512765,0.0133013
VH57C,FIRST,1,-0.00633461,-0.0162163
VH57C,FIRST,2,-0.0468998,-0.0323623
VH57C,FIRST,3,0.00631103,-0.00143774
VH57C,FIRST,4,-0.0124139,0.0164947
VH58C,FIRST,1,-0.0180496,-0.0163842
VH58C,FIRST,2,-0.0254197,-0.0314735
VH58C,FIRST,3,-0.00818132,-0.000439815
VH58C,FIRST,4,0.0274293,0.0172404
VH59C,FIRST,1,-0.0205125,-0.0165981
VH59C,FIRST,2,-0.0262164,-0.0316814
VH59C,FIRST,3,-0.013923,-0.00420727
VH59C,FIRST,4,0.0233151,0.0176323
VH60C,FIRST,1,-0.0170819,-0.0160782
VH60C,FIRST,2,-0.0299564,-0.0307668
VH60C,FIRST,3,-0.00442837,-0.00189515
VH60C,FIRST,4,0.0303369,0.0147649
VH61C,FIRST,1,-0.00676422,-0.0162802
VH61C,FIRST,2,-0.0333751,-0.0309618
VH61C,FIRST,3,0.00209512,-0.00206912
VH61C,FIRST,4,0.0139245,0.0133717
VH62C,FIRST,1,-0.00674158,-0.0159262
VH62C,FIRST,2,-0.035399,-0.0317917
VH62C,FIRST,3,0.0114929,-0.00347226
VH62C,FIRST,4,-0.00483269,0.0130281
VH63C,FIRST,1,-0.00182993,-0.0162093
VH63C,FIRST,2,-0.0370176,-0.030689
VH63C,FIRST,3,-0.0291253,-0.00380852
VH63C,FIRST,4,0.0106506,0.0148136
VH64C,FIRST,1,-0.00486035,-0.015835
VH64C,FIRST,2,-0.0322154,-0.0316599
VH64C,FIRST,3,0.0202983,-0.00142696
VH64C,FIRST,4,-0.0197171,0.0161068
VH68C,FIRST,1,-0.0382322,-0.0163496
VH68C,FIRST,2,-0.0833228,-0.0312768
VH68C,FIRST,3,0.0296001,-0.00200767
VH68C,FIRST,4,-0.0404298,0.0156311
VH6C,FIRST,1,0.200308,-0.0160231
VH6C,FIRST,2,-0.730983,-0.0312965
VH6C,FIRST,3,-0.167274,-0.00137263
VH6C,FIRST,4,-0.265034,0.0120344
VH70C,FIRST,1,-0.0180191,-0.0164251
VH70C,FIRST,2,-0.0317016,-0.0314843
VH70C,FIRST,3,-0.0096491,-0.0026813
VH70C,FIRST,4,0.0149977,0.0152549
VH71C,FIRST,1,-0.00086101,-0.017782
VH71C,FIRST,2,-0.0237759,-0.0303865
VH71C,FIRST,3,0.0492631,0.000100948
VH71C,FIRST,4,0.00781726,0.012162
VH72C,FIRST,1,-0.0212263,-0.0160608
VH72C,FIRST,2,-0.03235,-0.032266
VH72C,FIRST,3,-0.00462459,-0.00053415
VH72C,FIRST,4,0.00964863,0.0150705
VH73C,FIRST,1,0.00476119,-0.0163742
VH73C,FIRST,2,-0.0273703,-0.0317482
VH73C,FIRST,3,0.0602713,-0.00301852
VH73C,FIRST,4,0.0272243,0.0135935
VH74C,FIRST,1,-0.0308513,-0.0161731
VH74C,FIRST,2,-0.0270742,-0.0317826
VH74C,FIRST,3,0.0466708,-0.00168179
VH74C,FIRST,4,0.0145705,0.0150216
VH75C,FIRST,1,0.00978284,-0.016407
VH75C,FIRST,2,-0.0242695,-0.0309776
VH75C,FIRST,3,0.0535891,-0.00290894
VH75C,FIRST,4,-0.107627,0.0156088
VH76C,FIRST,1,-0.0124917,-0.0166072
VH76C,FIRST,2,-0.0267999,-0.031927
VH76C,FIRST,3,0.0125493,-0.000646978
VH76C,FIRST,4,0.0350259,0.0188864
VH77C,FIRST,1,-0.0139306,-0.0163345
VH77C,FIRST,2,-0.0137601,-0.0315697
VH77C,FIRST,3,-0.021569,-0.00157049
VH77C,FIRST,4,0.00972461,0.0146303
VH78C,FIRST,1,0.000945474,-0.0161907
VH78C,FIRST,2,-0.0756452,-0.03175
VH78C,FIRST,3,-0.0320508,-0.00111259
VH78C,FIRST,4,0.0996979,0.0138117
VH7C,FIRST,1,0.00469127,-0.0161144
VH7C,FIRST,2,-0.172892,-0.031587
VH7C,FIRST,3,-0.307546,-0.00193251
VH7C,FIRST,4,-0.199402,0.016054
VH80C,FIRST,1,-0.0248356,-0.0157625
VH80C,FIRST,2,-0.00416333,-0.0305832
VH80C,FIRST,3,0.0136532,0.00111044
VH80C,FIRST,4,-0.00613725,0.0120871
VH81C,FIRST,1,-0.0254217,-0.0164462
VH81C,FIRST,2,-0.0377019,-0.0317541
VH81C,FIRST,3,0.00445829,-0.00254554
VH81C,FIRST,4,0.0191556,0.0148983
VH82C,FIRST,1,-0.00606288,-0.0164961
VH82C,FIRST,2,-0.0262711,-0.0324444
VH82C,FIRST,3,0.00228101,-0.00164435
VH82C,FIRST,4,0.0200324,0.0175002
VH83C,FIRST,1,-0.0154452,-0.0160439
VH83C,FIRST,2,-0.0186893,-0.0319157
VH83C,FIRST,3,-0.0225961,-0.000293682
VH83C,FIRST,4,-0.0301229,0.0169401
VH86C,FIRST,1,-0.00914412,-0.0165146
VH86C,FIRST,2,-0.0248695,-0.0315116
VH86C,FIRST,3,-0.00671294,-0.00326488
VH86C,FIRST,4,0.0279531,0.0164294
VH87C,FIRST,1,-0.0174989,-0.0164163
VH87C,FIRST,2,-0.0302487,-0.0320558
VH87C,FIRST,3,-0.0272722,-0.00435357
VH87C,FIRST,4,0.0210091,0.0143949
VH88C,FIRST,1,-0.0180485,-0.0163822
VH88C,FIRST,2,-0.0237335,-0.0315806
VH88C,FIRST,3,-0.0109173,-0.0014632
VH88C,FIRST,4,0.00826833,0.0157348
VH91C,FIRST,1,-0.0126314,-0.0162732
VH91C,FIRST,2,-0.025991,-0.0316773
VH91C,FIRST,3,0.036058,-0.00159874
VH91C,FIRST,4,0.0165676,0.0158183
VH93C,FIRST,1,-0.00963064,-0.0158142
VH93C,FIRST,2,-0.0336077,-0.0318272
VH93C,FIRST,3,-0.0143461,-0.00075583
VH93C,FIRST,4,0.000654155,0.0147046
VH95C,FIRST,1,-0.0204359,-0.0163044
VH95C,FIRST,2,-0.0292665,-0.0312249
VH95C,FIRST,3,0.0152322,-0.00147251
VH95C,FIRST,4,0.0329534,0.0152808
VH96C,FIRST,1,-0.0105942,-0.0159103
VH96C,FIRST,2,-0.028072,-0.0323381
VH96C,FIRST,3,-0.0315641,-0.00190604
VH96C,FIRST,4,-0.0199828,0.0145594
VH97C,FIRST,1,-0.0153579,-0.0159837
VH97C,FIRST,2,-0.0298643,-0.0317273
VH97C,FIRST,3,0.00452707,-0.000434997
VH97C,FIRST,4,0.00543705,0.0168423
VH9C,FIRST,1,-0.00285308,-0.015962
VH9C,FIRST,2,-0.0408872,-0.0311476
VH9C,FIRST,3,-0.00276005,0.00150899
VH9C,FIRST,4,0.014535,0.0178961
wangjinghan,FIRST,1,-0.0148279,-0.0167271
wangjinghan,FIRST,2,-0.0262261,-0.031558
wangjinghan,FIRST,3,0.00567264,-0.00611103
wangjinghan,FIRST,4,0.0175522,0.0130789
wangjinghanfu,FIRST,1,-0.0156589,-0.0165953
wangjinghanfu,FIRST,2,-0.0394658,-0.032479
wangjinghanfu,FIRST,3,0.00287339,-0.00623909
wangjinghanfu,FIRST,4,0.0216678,0.0146237
wangjinghanmu,FIRST,1,-0.0117052,-0.0166808
wangjinghanmu,FIRST,2,-0.0322255,-0.0315842
wangjinghanmu,FIRST,3,-0.002464,-0.00699882
wangjinghanmu,FIRST,4,0.000311067,0.0132352
wangliqi,FIRST,1,-0.253015,-0.0165398
wangliqi,FIRST,2,0.316086,-0.0323324
wangliqi,FIRST,3,1.08952,-0.00581863
wangliqi,FIRST,4,0.120579,0.0142856
wangmeihan,FIRST,1,-0.861151,-0.0166487
wangmeihan,FIRST,2,-0.0616595,-0.0321881
wangmeihan,FIRST,3,1.04739,-0.00403308
wangmeihan,FIRST,4,0.334438,0.0144006
wangmeihanmu,FIRST,1,-0.00465229,-0.0163295
wangmeihanmu,FIRST,2,0.0134294,-0.0318825
wangmeihanmu,FIRST,3,0.0413313,-0.00241485
wangmeihanmu,FIRST,4,0.052053,0.0132622
wangmingyumu,FIRST,1,-0.0878142,-0.0162858
wangmingyumu,FIRST,2,-0.0850098,-0.0318873
wangmingyumu,FIRST,3,0.120859,-0.00397376
wangmingyumu,FIRST,4,-0.0546916,0.0139504
wangxinyanmu,FIRST,1,-0.016841,-0.016512
wangxinyanmu,FIRST,2,-0.0515197,-0.0319929
wangxinyanmu,FIRST,3,-0.00862391,-0.00425392
wangxinyanmu,FIRST,4,0.00836952,0.0149496
wangxinyi,FIRST,1,0.260234,-0.0167488
wangxinyi,FIRST,2,-0.00278286,-0.032581
wangxinyi,FIRST,3,-0.137753,-0.00694834
wangxinyi,FIRST,4,0.420697,0.0153278
wangxinyimu,FIRST,1,-0.00828768,-0.0166447
wangxinyimu,FIRST,2,-0.0054852,-0.0316851
wangxinyimu,FIRST,3,-0.0102561,-0.00561732
wangxinyimu,FIRST,4,0.0620784,0.0155657
wangyixia,FIRST,1,-0.0188474,-0.016745
wangyixia,FIRST,2,-0.0308064,-0.0310891
wangyixia,FIRST,3,-0.0711913,-0.00464209
wangyixia,FIRST,4,0.0163222,0.0144899
wangyixiafu,FIRST,1,-0.00901964,-0.0163798
wangyixiafu,FIRST,2,-0.0173768,-0.0313943
wangyixiafu,FIRST,3,0.026953,-0.00333983
wangyixiafu,FIRST,4,0.0482158,0.0138422
wangyiying,FIRST,1,0.313509,-0.016766
wangyiying,FIRST,2,1.49011,-0.0327747
wangyiying,FIRST,3,-0.492405,-0.00407
wangyiying,FIRST,4,0.790576,0.0177466
wangyuchen,FIRST,1,-0.00420794,-0.0164271
wangyuchen,FIRST,2,-0.0155274,-0.0321339
